question_id,difficulty,llm_provider,rag_mode,is_trap,apr_eligible,pass_auto,matched_phrases,missing_phrases,forbidden_hit,retrieve_ms,latency_total_ms,ttft_ms,gen_tokens_per_sec,response_preview_chars,notes
Q080,easy,ollama,off,false,true,false,,profissionais de atenção primária,false,,11698.7,470.6,32.876,"Segundo o Guia de Referência Rápida de 2013, o pré-natal de baixo risco deve ser realizado preferencialmente pela **Equipe de Saúde da Família (ESF)**, com apoio da rede de atenção básica.  *   A equi","{""latency_ms"": 11698.7, ""ttft_ms"": 470.6, ""response_len"": 1608, ""ollama_total_duration_ns"": 11607290997, ""ollama_eval_count"": 365, ""ollama_eval_duration_ns"": 11102241953, ""gen_tokens_per_sec"": 32.876, ""rag_mode"": ""off""}"
Q080,easy,gemini,on,false,true,false,,profissionais de atenção primária,false,375.3,4073.8,3083.2,314.452,"**Com base nos trechos recuperados:** Não há informação suficiente nos trechos fornecidos para responder especificamente sobre o conteúdo do ""Guia de Referência Rápida de 2013"", pois este documento nã","{""latency_ms"": 4073.8, ""ttft_ms"": 3083.2, ""rag_ms"": 375.301, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p628:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p55:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p1369:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p260:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 1163, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 314.452, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q081,medium,ollama,on,false,true,false,,3 doses,false,381.7,15600.0,3406.9,32.443,"Não há informação suficiente para responder com base exclusiva no documento solicitado, pois o contexto fornecido contém trechos de outros guias (2010, 2012, 2023) e não inclui o texto específico do ""","{""latency_ms"": 15600.0, ""ttft_ms"": 3406.9, ""rag_ms"": 381.678, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p347:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p91:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p108:CadernoDeAtencaoAoPreNatal RiscoHabitual ;ManualTecnico_PrenatalPuerperio#p144:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p143:ManualTecnico PrenatalPuerperio;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p101:CadernoDeAtencaoAoPreNatal RiscoHabitual "", ""response_len"": 1484, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13346860990, ""ollama_eval_count"": 391, ""ollama_eval_duration_ns"": 12051795609, ""gen_tokens_per_sec"": 32.443, ""rag_mode"": ""on""}"
Q081,medium,ollama,off,false,true,true,3 doses,,false,,13779.4,496.8,32.742,"Não há informação suficiente para responder com base exclusiva no Guia de 2013, pois nenhum trecho desse documento específico foi injetado no contexto atual da consulta.  **Com base nos trechos recupe","{""latency_ms"": 13779.4, ""ttft_ms"": 496.8, ""response_len"": 1845, ""ollama_total_duration_ns"": 13665417787, ""ollama_eval_count"": 430, ""ollama_eval_duration_ns"": 13132996555, ""gen_tokens_per_sec"": 32.742, ""rag_mode"": ""off""}"
Q081,medium,gemini,on,false,true,true,3 doses,,false,367.9,4260.4,3012.9,339.116,"Não há informação suficiente nos trechos fornecidos para responder com base no documento específico solicitado (""GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013","{""latency_ms"": 4260.4, ""ttft_ms"": 3012.9, ""rag_ms"": 367.926, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p347:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p91:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p108:CadernoDeAtencaoAoPreNatal RiscoHabitual ;ManualTecnico_PrenatalPuerperio#p144:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p143:ManualTecnico PrenatalPuerperio;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p101:CadernoDeAtencaoAoPreNatal RiscoHabitual "", ""response_len"": 1320, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 339.116, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q082,hard,ollama,on,true,true,true,NAO,,false,367.9,15020.3,2871.4,32.683,"Não há recomendação de ultrassom com Doppler de rotina para gestantes de baixo risco no Guia de Referência Rápida de 2013.  *   O documento foca em rotinas básicas de baixo risco, sem incluir ultrasso","{""latency_ms"": 15020.3, ""ttft_ms"": 2871.4, ""rag_ms"": 367.886, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p333:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p1380:ManualGestacaoAltoRisco 2022;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p0:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualTecnico_PrenatalPuerperio#p231:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1688:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p628:ManualTecnico PrenatalPuerperio"", ""response_len"": 1515, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13258672676, ""ollama_eval_count"": 392, ""ollama_eval_duration_ns"": 11993995036, ""gen_tokens_per_sec"": 32.683, ""rag_mode"": ""on""}"
Q082,hard,ollama,off,true,true,true,NAO,,false,,11534.7,495.7,32.633,"Não há informação suficiente para confirmar a recomendação de ultrassom com Doppler de rotina em gestantes de baixo risco com base no Guia de 2013, pois nenhum trecho do documento foi injetado no cont","{""latency_ms"": 11534.7, ""ttft_ms"": 495.7, ""response_len"": 1437, ""ollama_total_duration_ns"": 11417606933, ""ollama_eval_count"": 356, ""ollama_eval_duration_ns"": 10909291415, ""gen_tokens_per_sec"": 32.633, ""rag_mode"": ""off""}"
Q082,hard,gemini,on,true,true,true,NAO,,false,385.7,3727.4,2762.2,333.366,"O guia de referência rápida de 2013 não recomenda a realização de ultrassom com doppler de rotina para gestantes de baixo risco [5].  **Com base nos trechos recuperados:** * O documento lista o ""Ultra","{""latency_ms"": 3727.4, ""ttft_ms"": 2762.2, ""rag_ms"": 385.73, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p1380:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p333:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p231:ManualTecnico PrenatalPuerperio;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p48:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p300:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1114, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 333.366, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q083,medium,ollama,on,false,true,true,vírus vivo atenuado,,false,369.5,13825.7,3199.3,32.615,"O Guia de Referência Rápida de 2013 contraindica vacinas que contêm vírus vivo atenuado durante a gestação, exceto em situações especiais de alto risco.  **Com base nos trechos recuperados:** *   As v","{""latency_ms"": 13825.7, ""ttft_ms"": 3199.3, ""rag_ms"": 369.528, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p146:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p592:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p109:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p33:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p245:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p26:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013"", ""response_len"": 1356, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 11778943064, ""ollama_eval_count"": 342, ""ollama_eval_duration_ns"": 10485840776, ""gen_tokens_per_sec"": 32.615, ""rag_mode"": ""on""}"
Q083,medium,ollama,off,false,true,false,,vírus vivo atenuado,false,,10969.5,501.2,32.673,"Não há informação suficiente para citar o Guia de Referência Rápida de 2013 especificamente, pois nenhum trecho desse documento foi injetado no contexto atual; a resposta baseia-se nos protocolos públ","{""latency_ms"": 10969.5, ""ttft_ms"": 501.2, ""response_len"": 1385, ""ollama_total_duration_ns"": 10853145667, ""ollama_eval_count"": 338, ""ollama_eval_duration_ns"": 10344845097, ""gen_tokens_per_sec"": 32.673, ""rag_mode"": ""off""}"
Q083,medium,gemini,on,false,true,false,,vírus vivo atenuado,false,370.1,3819.1,2743.8,365.902,"O Guia de Referência Rápida (2013) contraindica, em situações normais, as vacinas que contêm vírus vivos atenuados [6].  **Com base nos trechos recuperados:** *   As vacinas contra sarampo, rubéola, c","{""latency_ms"": 3819.1, ""ttft_ms"": 2743.8, ""rag_ms"": 370.086, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p146:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p592:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p109:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p33:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p245:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p26:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013"", ""response_len"": 1262, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 365.902, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q084,easy,ollama,on,false,true,true,pré-natal de risco habitual,,false,367.8,14015.3,2380.6,32.679,"Sim, o documento **GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf** contém explicitamente um fluxograma para o pré-natal de risco habitual.  **Com base nos trechos recuperados:** *   O docume","{""latency_ms"": 14015.3, ""ttft_ms"": 2380.6, ""rag_ms"": 367.813, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p14:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1253:ManualGestacaoAltoRisco 2022;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p94:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p624:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p170:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1175:ManualGestacaoAltoRisco 2022"", ""response_len"": 1486, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12473479729, ""ollama_eval_count"": 376, ""ollama_eval_duration_ns"": 11505743069, ""gen_tokens_per_sec"": 32.679, ""rag_mode"": ""on""}"
Q084,easy,ollama,off,false,true,true,pré-natal de risco habitual,,false,,10806.0,446.6,32.834,"Não há informação suficiente para confirmar a existência ou o conteúdo específico do documento ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf"" nesta consulta, pois nenhum trecho desse arquiv","{""latency_ms"": 10806.0, ""ttft_ms"": 446.6, ""response_len"": 1422, ""ollama_total_duration_ns"": 10727823704, ""ollama_eval_count"": 336, ""ollama_eval_duration_ns"": 10233208098, ""gen_tokens_per_sec"": 32.834, ""rag_mode"": ""off""}"
Q084,easy,gemini,on,false,true,true,pré-natal de risco habitual,,false,366.9,3617.4,2666.8,339.022,"Sim, o documento citado contém um fluxograma para o pré-natal de risco habitual.  **Com base nos trechos recuperados:** * O ""Guia do Pré-Natal e Puerpério na Atenção Primária à Saúde (2024)"" inclui, e","{""latency_ms"": 3617.4, ""ttft_ms"": 2666.8, ""rag_ms"": 366.871, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p14:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1253:ManualGestacaoAltoRisco 2022;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p94:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p624:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p170:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1175:ManualGestacaoAltoRisco 2022"", ""response_len"": 1102, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 339.022, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q085,easy,ollama,on,false,true,true,Consulta de puerpério,,false,368.2,16032.5,2490.1,32.628,"Sim, o documento **GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf** aborda o período puerperal, conforme indicado pelo próprio título e pela menção a ""consulta de puerpério"" no contexto de in","{""latency_ms"": 16032.5, ""ttft_ms"": 2490.1, ""rag_ms"": 368.178, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p228:ManualTecnico PrenatalPuerperio;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p264:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p157:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p420:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio"", ""response_len"": 1637, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 14409274857, ""ollama_eval_count"": 437, ""ollama_eval_duration_ns"": 13393395802, ""gen_tokens_per_sec"": 32.628, ""rag_mode"": ""on""}"
Q085,easy,ollama,off,false,true,false,,Consulta de puerpério,false,,8235.4,453.7,32.788,"Não há informação suficiente para confirmar a existência de uma seção específica de puerpério no documento mencionado, pois nenhum trecho do conteúdo do arquivo foi injetado nesta requisição.  *   O s","{""latency_ms"": 8235.4, ""ttft_ms"": 453.7, ""response_len"": 1155, ""ollama_total_duration_ns"": 8158731159, ""ollama_eval_count"": 252, ""ollama_eval_duration_ns"": 7685773030, ""gen_tokens_per_sec"": 32.788, ""rag_mode"": ""off""}"
Q085,easy,gemini,on,false,true,true,Consulta de puerpério,,false,369.9,3878.2,2538.1,383.949,"O documento citado menciona a importância da consulta de puerpério como indicador de qualidade do pré-natal, mas não detalha uma seção técnica específica de conduta clínica para essa consulta no corpo","{""latency_ms"": 3878.2, ""ttft_ms"": 2538.1, ""rag_ms"": 369.918, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p228:ManualTecnico PrenatalPuerperio;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p264:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p157:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p420:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio"", ""response_len"": 1347, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 383.949, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q086,easy,ollama,on,false,true,true,estratificação de risco,,false,378.8,16695.9,3110.3,32.453,"Não há informação suficiente no contexto fornecido para confirmar que o documento ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf"" aborda estratificação de risco, pois os trechos recuperados ","{""latency_ms"": 16695.9, ""ttft_ms"": 3110.3, ""rag_ms"": 378.803, ""chunks_retrieved"": ""GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p0:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p1412:ManualGestacaoAltoRisco 2022;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p12:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p3:ManualGestacaoAltoRisco 2022;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p44:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014"", ""response_len"": 1610, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 14706612330, ""ollama_eval_count"": 436, ""ollama_eval_duration_ns"": 13434995946, ""gen_tokens_per_sec"": 32.453, ""rag_mode"": ""on""}"
Q086,easy,ollama,off,false,true,true,estratificação de risco,,false,,10426.0,443.2,32.725,"Não há informação suficiente para confirmar se o documento específico ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf"" aborda estratificação de risco, pois nenhum trecho desse texto foi injet","{""latency_ms"": 10426.0, ""ttft_ms"": 443.2, ""response_len"": 1358, ""ollama_total_duration_ns"": 10359536929, ""ollama_eval_count"": 323, ""ollama_eval_duration_ns"": 9870250433, ""gen_tokens_per_sec"": 32.725, ""rag_mode"": ""off""}"
Q086,easy,gemini,on,false,true,true,estratificação de risco,,false,371.3,4125.4,2874.9,433.926,"Não há informação suficiente nos trechos fornecidos para confirmar se o documento ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf"" aborda a estratificação de risco, pois este título não const","{""latency_ms"": 4125.4, ""ttft_ms"": 2874.9, ""rag_ms"": 371.304, ""chunks_retrieved"": ""GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p13:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p0:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p46:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p44:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p14:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024"", ""response_len"": 1629, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 433.926, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q087,medium,ollama,on,false,true,false,,TOTG,false,365.7,19693.6,2937.1,32.465,O Caderno de Atenção ao Pré-natal de Risco Habitual recomenda o uso do **Teste de Tolerância à Glicose (TTG) com 75g** para o diagnóstico de Diabetes Mellitus Gestacional (DMG).  *   O exame deve ser ,"{""latency_ms"": 19693.6, ""ttft_ms"": 2937.1, ""rag_ms"": 365.724, ""chunks_retrieved"": ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p41:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p559:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p173:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p34:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p86:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p71:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014"", ""response_len"": 2131, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 17859582454, ""ollama_eval_count"": 538, ""ollama_eval_duration_ns"": 16571694962, ""gen_tokens_per_sec"": 32.465, ""rag_mode"": ""on""}"
Q087,medium,ollama,off,false,true,false,,TOTG,false,,11348.6,467.7,32.929,"O Caderno de Atenção ao Pré-Natal de Risco Habitual aborda o diagnóstico de Diabetes Mellitus Gestacional (DMG) utilizando a **Teste de Tolerância Oral à Glicose (TTGO) de 50g**, realizado entre 24 e ","{""latency_ms"": 11348.6, ""ttft_ms"": 467.7, ""response_len"": 1289, ""ollama_total_duration_ns"": 11261120975, ""ollama_eval_count"": 354, ""ollama_eval_duration_ns"": 10750446440, ""gen_tokens_per_sec"": 32.929, ""rag_mode"": ""off""}"
Q087,medium,gemini,on,false,true,false,,TOTG,false,374.1,3651.5,2888.7,358.821,O diagnóstico de Diabetes Mellitus Gestacional (DMG) é realizado preferencialmente por meio do teste de tolerância oral à glicose com 75g [6].  **Com base nos trechos recuperados:** *   O rastreamento,"{""latency_ms"": 3651.5, ""ttft_ms"": 2888.7, ""rag_ms"": 374.096, ""chunks_retrieved"": ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p41:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p559:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p173:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p34:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p86:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p71:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014"", ""response_len"": 1176, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 358.821, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q088,medium,ollama,on,false,true,true,92 mg/dl,,false,370.4,13982.4,2392.7,32.638,"O valor de glicemia de jejum citado como limiar para diagnóstico de Diabetes Mellitus é **≥ 126 mg/dL** [1].  *   Este critério define o Diabetes Mellitus (tipo 1, 2 ou outro) diagnosticado antes ou d","{""latency_ms"": 13982.4, ""ttft_ms"": 2392.7, ""rag_ms"": 370.393, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p142:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p212:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p92:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1525:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p211:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1257, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12640944188, ""ollama_eval_count"": 374, ""ollama_eval_duration_ns"": 11459038300, ""gen_tokens_per_sec"": 32.638, ""rag_mode"": ""on""}"
